0,1.28,0.1
0,1.93,0.1
0,2.58,0.1
0,3.15,0.1
0,3.79,0.1
0,4.44,0.1
0,5.08,0.1
0,5.66,0.1
0,6.31,0.1
0.7,6.94,0.1
0,7.59,0.1
0,8.16,0.1
0,8.81,0.1
0,9.45,0.1
0,10.08,0.1
0,10.66,0.1
0,11.3,0.1
0.7,11.94,0.1
0,12.58,0.1
0,13.22,0.1
0,13.79,0.1
0,14.42,0.1
0,15.06,0.1
0,15.7,0.1
0.69,16.28,0.1
1.58,16.91,0.1
2.05,17.54,0.1
2.11,18.17,0.1
3.47,18.75,0.1
2.35,19.37,0.1
3.48,20.01,0.1
3.5,20.64,0.1
4.21,21.2,0.1
3.88,21.83,0.1
4.78,22.46,0.1
4.89,23.08,0.1
5.58,23.71,0.1
4.88,24.28,0.1
5.59,24.9,0.1
6.39,25.52,0.1
5.52,26.14,0.1
6.35,26.7,0.1
6.82,27.31,0.1
6.36,27.94,0.1
6.95,28.55,0.1
6.95,29.1,0.1
7.08,29.72,0.1
7.67,30.33,0.1
6.99,30.95,0.1
8.22,31.56,0.1
7.92,32.17,0.1
8.23,32.77,0.1
8.43,33.39,0.1
8.44,33.99,0.1
9.07,34.53,0.1
9.04,35.14,0.1
8.97,35.73,0.1
9.85,36.34,0.1
9.64,36.88,0.1
10.09,37.47,0.1
9.81,38.07,0.1
10.58,38.66,0.1
10.34,39.19,0.1
10.92,39.79,0.1
11.05,40.37,0.1
10.6,40.96,0.1
11.78,41.55,0.1
10.94,42.14,0.1
11.1,42.73,0.1
11.83,43.3,0.1
11.81,43.88,0.1
11.98,44.4,0.1
12.37,44.98,0.1
12.54,45.55,0.1
13.19,46.12,0.1
13.2,46.64,0.1
13.33,47.2,0.1
13.27,47.77,0.1
13.96,48.33,0.1
13.73,48.84,0.1
14.29,49.39,0.1
13.7,49.96,0.1
14.71,50.52,0.1
14.74,51.01,0.1
14.72,51.56,0.1
14.75,52.11,0.1
15.1,52.67,0.1
15.42,53.21,0.1
15.36,53.71,0.1
16.09,54.25,0.1
16.08,54.78,0.1
16.07,55.32,0.1
16.07,55.79,0.1
16.85,56.33,0.1
17.02,56.86,0.1
16.65,57.39,0.1
16.66,57.86,0.1
17.6,58.39,0.1
17.1,58.91,0.1
17.37,59.43,0.1
17.38,59.95,0.1
18.39,60.45,0.1
18.09,60.97,0.1
17.8,61.48,0.1
18.75,61.98,0.1
18.05,62.43,0.1
18.74,62.93,0.1
18.75,63.44,0.1
19.21,63.93,0.1
19.55,64.38,0.1
19.32,64.87,0.1
19.58,65.36,0.1
19.36,65.84,0.1
19.39,66.28,0.1
20.36,66.75,0.1
20.06,67.23,0.1
20.5,67.71,0.1
20.72,68.18,0.1
20.34,68.65,0.1
20.68,69.11,0.1
20.52,69.58,0.1
21.41,70.04,0.1
20.82,70.46,0.1
20.98,70.9,0.1
21.91,71.36,0.1
21.35,71.81,0.1
21.81,72.21,0.1
21.83,72.66,0.1
22.01,73.09,0.1
22.55,73.54,0.1
22.66,73.93,0.1
22.56,74.35,0.1
22.59,74.79,0.1
22.09,75.21,0.1
22.63,75.59,0.1
22.88,76.01,0.1
23.33,76.43,0.1
22.8,76.84,0.1
23.51,77.25,0.1
23.35,77.62,0.1
23.59,78.02,0.1
23.58,78.42,0.1
24.14,78.82,0.1
23.58,79.17,0.1
23.69,79.57,0.1
23.37,79.96,0.1
23.57,80.34,0.1
24.2,80.68,0.1
24.32,81.06,0.1
24.93,81.43,0.1
24.27,81.81,0.1
24.82,82.18,0.1
24.46,82.54,0.1
24.77,82.9,0.1
24.22,83.26,0.1
24.33,83.62,0.1
24.32,83.93,0.1
24.9,84.28,0.1
25.36,84.63,0.1
25.11,84.96,0.1
25.76,85.27,0.1
25.33,85.6,0.1
25.78,85.93,0.1
25.72,86.26,0.1
25.77,86.55,0.1
26.17,86.88,0.1
26.43,87.19,0.1
25.76,87.5,0.1
25.74,87.81,0.1
26.1,88.12,0.1
26.44,88.42,0.1
25.76,88.72,0.1
25.77,89.01,0.1
25.64,89.28,0.1
26.33,89.57,0.1
26.44,89.85,0.1
26.41,90.13,0.1
26.66,90.38,0.1
26.39,90.65,0.1
26.66,90.92,0.1
26.7,91.19,0.1
27.45,91.43,0.1
26.35,91.68,0.1
26.66,91.94,0.1
27.39,92.19,0.1
27.4,92.41,0.1
27.15,92.66,0.1
26.7,92.9,0.1
27.48,93.13,0.1
26.83,93.36,0.1
27.47,93.57,0.1
27.46,93.8,0.1
28.18,94.02,0.1
27.52,94.23,0.1
28.19,94.43,0.1
28.01,94.64,0.1
27.45,94.84,0.1
28.17,95.05,0.1
28.17,95.22,0.1
28.01,95.42,0.1
28.19,95.61,0.1
28.12,95.79,0.1
28.28,95.98,0.1
28.19,96.15,0.1
28.24,96.33,0.1
28.31,96.5,0.1
28.25,96.67,0.1
28.27,96.81,0.1
28.22,96.97,0.1
28.33,97.13,0.1
28.97,97.28,0.1
28.97,97.41,0.1
28.9,97.56,0.1
28.99,97.69,0.1
28.95,97.83,0.1
28.99,97.95,0.1
28.87,98.08,0.1
28.95,98.2,0.1
28.95,98.32,0.1
28.97,98.44,0.1
28.8,98.55,0.1
28.97,98.65,0.1
29.06,98.76,0.1
29.09,98.86,0.1
29.49,98.94,0.1
29.42,99.03,0.1
29.43,99.12,0.1
29.41,99.2,0.1
29.43,99.28,0.1
29.48,99.35,0.1
30.12,99.42,0.1
29.42,99.49,0.1
29.39,99.54,0.1
29.43,99.6,0.1
29.42,99.66,0.1
29.41,99.71,0.1
29.42,99.75,0.1
29.4,99.8,0.1
29.41,99.83,0.1
30.11,99.87,0.1
29.4,99.9,0.1
30.1,99.92,0.1
30.1,99.95,0.1
29.4,99.97,0.1
30.06,99.98,0.1
29.38,99.99,0.1
29.36,100,0.1
29.22,100,0.1
29.6,100,0.1
29.62,99.99,0.1
29.75,99.98,0.1
29.63,99.97,0.1
29.68,99.95,0.1
29.75,99.93,0.1
29.95,99.91,0.1
29.78,99.87,0.1
29.8,99.84,0.1
29.77,99.8,0.1
29.15,99.76,0.1
29.89,99.72,0.1
29.23,99.67,0.1
29.91,99.61,0.1
29.23,99.56,0.1
29.34,99.5,0.1
29.91,99.43,0.1
29.92,99.36,0.1
29.91,99.29,0.1
30.1,99.22,0.1
29.31,99.13,0.1
29.97,99.05,0.1
30.03,98.96,0.1
29.45,98.86,0.1
29.34,98.76,0.1
29.41,98.66,0.1
29.64,98.55,0.1
29.68,98.46,0.1
29.54,98.34,0.1
29.49,98.22,0.1
30.17,98.1,0.1
29.53,97.98,0.1
28.83,97.85,0.1
28.87,97.72,0.1
29.55,97.58,0.1
29.54,97.45,0.1
28.85,97.31,0.1
28.88,97.16,0.1
29.53,97,0.1
28.88,96.86,0.1
29.72,96.69,0.1
28.95,96.53,0.1
28.93,96.36,0.1
28.92,96.19,0.1
28.96,96.03,0.1
28.97,95.84,0.1
28.95,95.66,0.1
28.93,95.47,0.1
28.86,95.3,0.1
28.87,95.1,0.1
28.84,94.9,0.1
